project_name,provider,model_name,prompt_template,run_id,metric_name,metric_value,metric_category,status,formula_version,notes
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,declared_inter_service_coupling,0.45,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,responsibility_domain_similarity,0.129048,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,non_extreme_distribution_ned,0.0,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,requirement_service_semantic_alignment,0.047974,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
acmeair,anthropic,claude-opus-4-8,zero_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
acmeair,deepseek,deepseek-chat,few_shot,run_1,number_of_microservices,4.0,basic,calculated,v1,
acmeair,deepseek,deepseek-chat,few_shot,run_1,number_of_communications,9.0,basic,calculated,v1,
acmeair,deepseek,deepseek-chat,few_shot,run_1,communication_density,0.75,coupling,calculated,v1,
acmeair,deepseek,deepseek-chat,few_shot,run_1,average_outgoing_communications,2.25,coupling,calculated,v1,
acmeair,deepseek,deepseek-chat,few_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
acmeair,deepseek,deepseek-chat,few_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
acmeair,deepseek,deepseek-chat,few_shot,run_1,average_responsibility_length,11.0,basic,calculated,v1,
acmeair,deepseek,deepseek-chat,few_shot,run_1,declared_inter_service_coupling,0.75,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
acmeair,deepseek,deepseek-chat,few_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
acmeair,deepseek,deepseek-chat,few_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
acmeair,deepseek,deepseek-chat,few_shot,run_1,responsibility_domain_similarity,0.120485,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
acmeair,deepseek,deepseek-chat,few_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
acmeair,deepseek,deepseek-chat,few_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
acmeair,deepseek,deepseek-chat,few_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
acmeair,deepseek,deepseek-chat,few_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
acmeair,deepseek,deepseek-chat,few_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
acmeair,deepseek,deepseek-chat,few_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
acmeair,deepseek,deepseek-chat,few_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
acmeair,deepseek,deepseek-chat,few_shot,run_1,non_extreme_distribution_ned,1.0,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
acmeair,deepseek,deepseek-chat,few_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
acmeair,deepseek,deepseek-chat,few_shot,run_1,requirement_service_semantic_alignment,0.060069,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
acmeair,deepseek,deepseek-chat,few_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
acmeair,deepseek,deepseek-chat,few_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
acmeair,deepseek,deepseek-chat,few_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
acmeair,deepseek,deepseek-chat,few_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
acmeair,deepseek,deepseek-chat,few_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
acmeair,deepseek,deepseek-chat,few_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,number_of_microservices,5.0,basic,calculated,v1,
acmeair,deepseek,deepseek-chat,zero_shot,run_1,number_of_communications,9.0,basic,calculated,v1,
acmeair,deepseek,deepseek-chat,zero_shot,run_1,communication_density,0.45,coupling,calculated,v1,
acmeair,deepseek,deepseek-chat,zero_shot,run_1,average_outgoing_communications,1.8,coupling,calculated,v1,
acmeair,deepseek,deepseek-chat,zero_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
acmeair,deepseek,deepseek-chat,zero_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
acmeair,deepseek,deepseek-chat,zero_shot,run_1,average_responsibility_length,19.4,basic,calculated,v1,
acmeair,deepseek,deepseek-chat,zero_shot,run_1,declared_inter_service_coupling,0.45,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,responsibility_domain_similarity,0.07486,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,non_extreme_distribution_ned,1.0,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
acmeair,deepseek,deepseek-chat,zero_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,requirement_service_semantic_alignment,0.222619,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
acmeair,deepseek,deepseek-chat,zero_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
acmeair,openai,gpt-5.5-2026-04-23,few_shot,run_1,number_of_microservices,5.0,basic,calculated,v1,
acmeair,openai,gpt-5.5-2026-04-23,few_shot,run_1,number_of_communications,16.0,basic,calculated,v1,
acmeair,openai,gpt-5.5-2026-04-23,few_shot,run_1,communication_density,0.8,coupling,calculated,v1,
acmeair,openai,gpt-5.5-2026-04-23,few_shot,run_1,average_outgoing_communications,3.2,coupling,calculated,v1,
acmeair,openai,gpt-5.5-2026-04-23,few_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
acmeair,openai,gpt-5.5-2026-04-23,few_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
acmeair,openai,gpt-5.5-2026-04-23,few_shot,run_1,average_responsibility_length,23.4,basic,calculated,v1,
acmeair,openai,gpt-5.5-2026-04-23,few_shot,run_1,declared_inter_service_coupling,0.8,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
acmeair,openai,gpt-5.5-2026-04-23,few_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
acmeair,openai,gpt-5.5-2026-04-23,few_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
acmeair,openai,gpt-5.5-2026-04-23,few_shot,run_1,responsibility_domain_similarity,0.096113,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
acmeair,openai,gpt-5.5-2026-04-23,few_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
acmeair,openai,gpt-5.5-2026-04-23,few_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
acmeair,openai,gpt-5.5-2026-04-23,few_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
acmeair,openai,gpt-5.5-2026-04-23,few_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
acmeair,openai,gpt-5.5-2026-04-23,few_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
acmeair,openai,gpt-5.5-2026-04-23,few_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
